,userID,movieID,rating,predictedRating,details
42,330,454,3.5,3.588029712397225,{'was_impossible': False}
43,219,2762,2.0,3.8865289531654255,{'was_impossible': False}
44,334,76093,4.0,3.6580693668829505,{'was_impossible': False}
45,260,3911,3.0,3.7465113444188898,{'was_impossible': False}
46,448,1035,4.0,3.5155414183047133,{'was_impossible': False}
47,596,58559,4.0,3.8546426001474687,{'was_impossible': False}
48,86,457,4.0,4.018420380576686,{'was_impossible': False}
49,328,1197,4.0,4.019035280260807,{'was_impossible': False}
50,247,68954,4.0,3.699548623738377,{'was_impossible': False}
51,380,165,5.0,3.590745444330736,{'was_impossible': False}
52,520,5956,3.0,3.4102926785203187,{'was_impossible': False}
53,211,356,4.5,4.245975858316591,{'was_impossible': False}
54,230,590,2.5,3.055125370511408,{'was_impossible': False}
55,560,1136,4.0,4.076767938767613,{'was_impossible': False}
56,287,432,0.5,1.0416818843132118,{'was_impossible': False}
57,274,5502,3.5,3.1358385243453224,{'was_impossible': False}
58,182,5952,3.0,3.9723571461360487,{'was_impossible': False}
59,362,1089,4.5,4.6497403286039,{'was_impossible': False}
60,182,1517,2.0,3.506723552063469,{'was_impossible': False}
61,305,2012,4.0,3.518837545604652,{'was_impossible': False}
62,464,368,4.5,3.693851788652934,{'was_impossible': False}
63,102,223,5.0,3.8229391910228556,{'was_impossible': False}
64,382,4226,5.0,4.831236296992343,{'was_impossible': False}
65,232,6365,4.0,3.367053465949934,{'was_impossible': False}
66,415,260,4.0,4.411511520142126,{'was_impossible': False}
67,131,5952,3.5,3.5617315460821515,{'was_impossible': False}
68,469,1,4.0,3.784917374734832,{'was_impossible': False}
69,230,380,3.0,3.054922579180536,{'was_impossible': False}
70,100,2028,4.0,4.32383139725995,{'was_impossible': False}
71,141,6365,3.0,3.2059399291852406,{'was_impossible': False}
72,610,3994,4.5,3.8820570649581194,{'was_impossible': False}
73,116,339,4.5,3.485155143697155,{'was_impossible': False}
74,590,1580,3.5,3.2576701941772708,{'was_impossible': False}
75,210,122904,3.5,4.4812888792528724,{'was_impossible': False}
76,480,1732,3.5,4.119286822622307,{'was_impossible': False}
77,125,55820,0.5,3.9965515367118427,{'was_impossible': False}
78,380,3471,3.0,4.236448157205198,{'was_impossible': False}
79,405,1206,4.5,4.088163272988751,{'was_impossible': False}
80,602,780,4.0,3.6125067015429893,{'was_impossible': False}
81,356,1653,4.5,4.3546274100809255,{'was_impossible': False}
82,221,2571,2.0,4.352326406453234,{'was_impossible': False}
83,96,589,5.0,4.210586735111366,{'was_impossible': False}
84,495,3578,5.0,4.59954142559744,{'was_impossible': False}
85,332,1199,3.0,3.982502893547354,{'was_impossible': False}
86,424,3911,3.5,3.3474526926780697,{'was_impossible': False}
87,179,454,4.0,3.9281910309671915,{'was_impossible': False}
88,344,8360,5.0,3.4536571150222493,{'was_impossible': False}
89,391,904,5.0,4.51532829036683,{'was_impossible': False}
90,600,1393,3.5,3.0935572239396376,{'was_impossible': False}
91,135,4306,4.0,3.9356473032618084,{'was_impossible': False}
92,45,6,4.0,4.65221173029853,{'was_impossible': False}
93,483,8368,5.0,3.937498098758154,{'was_impossible': False}
94,305,6016,5.0,4.453623713178376,{'was_impossible': False}
95,62,122904,4.5,4.2987521578224905,{'was_impossible': False}
96,404,47,3.0,3.539098400035943,{'was_impossible': False}
97,563,56367,3.0,3.6996525724044984,{'was_impossible': False}
98,606,527,5.0,4.266438917107455,{'was_impossible': False}
99,356,4011,4.5,4.473473742824983,{'was_impossible': False}
100,177,2716,4.0,3.4718152861500764,{'was_impossible': False}
101,420,8360,3.5,3.7089564047670684,{'was_impossible': False}
102,268,260,4.0,4.012965798086938,{'was_impossible': False}
103,570,923,2.5,3.5977279735878804,{'was_impossible': False}
104,191,39,1.0,3.0835124989589313,{'was_impossible': False}
105,356,7153,3.5,4.493070126549199,{'was_impossible': False}
106,367,39,4.0,4.034383268535539,{'was_impossible': False}
107,328,5299,4.0,2.2238938764573555,{'was_impossible': False}
108,571,1214,2.0,4.258693943239938,{'was_impossible': False}
109,380,7143,4.0,4.356140265162119,{'was_impossible': False}
110,570,2716,3.5,3.5465664456670285,{'was_impossible': False}
111,563,2,2.5,3.384637677308447,{'was_impossible': False}
112,346,17,4.0,3.463713172806728,{'was_impossible': False}
113,232,1721,4.5,3.547916716039831,{'was_impossible': False}
114,417,3535,3.0,4.376923201842926,{'was_impossible': False}
115,600,5956,2.5,3.2507245169377676,{'was_impossible': False}
116,227,2571,4.5,4.4003732089730265,{'was_impossible': False}
117,480,4246,3.0,3.6020318755601846,{'was_impossible': False}
118,483,1028,4.5,4.061033461715201,{'was_impossible': False}
119,607,337,3.0,4.022324002060704,{'was_impossible': False}
120,70,1704,4.5,4.423698014974689,{'was_impossible': False}
121,86,165,4.0,3.5399114025487837,{'was_impossible': False}
122,290,1961,5.0,4.285182782310502,{'was_impossible': False}
123,111,59784,2.5,3.1491116052143546,{'was_impossible': False}
124,190,4963,3.0,4.085133063359542,{'was_impossible': False}
125,448,91529,3.5,3.814520064091272,{'was_impossible': False}
126,583,296,4.0,3.4001629289471778,{'was_impossible': False}
127,414,1200,5.0,4.308228740491824,{'was_impossible': False}
128,348,912,5.0,4.90405228046971,{'was_impossible': False}
129,183,2947,4.0,4.123605471343364,{'was_impossible': False}
130,68,74458,3.0,3.8338788946593856,{'was_impossible': False}
131,306,122904,3.0,3.2757876356292384,{'was_impossible': False}
132,359,34,2.5,3.3985419544056543,{'was_impossible': False}
133,39,1617,2.0,4.437571302933425,{'was_impossible': False}
134,282,7438,3.5,4.218524021664892,{'was_impossible': False}
135,84,1276,5.0,4.325334282677682,{'was_impossible': False}
136,64,2100,3.5,3.527199440902287,{'was_impossible': False}
137,464,1101,4.5,3.5293422614252905,{'was_impossible': False}
138,432,589,3.5,3.560437855963039,{'was_impossible': False}
139,596,74458,3.5,3.8302723215895838,{'was_impossible': False}
140,153,2080,2.0,1.9801621255428372,{'was_impossible': False}
141,78,466,3.0,3.0598488925618414,{'was_impossible': False}
142,560,1676,4.5,3.6679131871437605,{'was_impossible': False}
143,357,337,3.5,4.042972663962425,{'was_impossible': False}
144,369,8641,4.0,3.4335670790087347,{'was_impossible': False}
145,200,51662,5.0,4.117241650503065,{'was_impossible': False}
146,6,353,4.0,3.4709121091648956,{'was_impossible': False}
147,489,1080,3.5,3.613707224779097,{'was_impossible': False}
148,477,2005,4.0,3.920328668994272,{'was_impossible': False}
149,328,1213,4.5,4.44281953680685,{'was_impossible': False}
150,603,3535,5.0,3.6920272773282803,{'was_impossible': False}
151,525,367,3.5,3.0244730643175024,{'was_impossible': False}
152,523,7361,5.0,5.0,{'was_impossible': False}
153,339,48516,4.5,4.458892356919182,{'was_impossible': False}
154,78,68358,4.0,3.996678398795272,{'was_impossible': False}
155,477,344,3.0,3.3011154149618793,{'was_impossible': False}
156,517,357,5.0,2.294671226018813,{'was_impossible': False}
157,483,2987,4.0,3.620669942123786,{'was_impossible': False}
158,64,1265,4.0,4.089116293973566,{'was_impossible': False}
159,59,648,5.0,3.4048628580579767,{'was_impossible': False}
160,169,5349,4.0,4.004121230132023,{'was_impossible': False}
161,367,2700,1.0,4.275605873685154,{'was_impossible': False}
162,156,2302,3.0,3.0379702336139385,{'was_impossible': False}
163,559,608,4.0,3.719216756617244,{'was_impossible': False}
164,254,5952,4.0,4.220477993157589,{'was_impossible': False}
165,307,595,3.0,3.2723895988591885,{'was_impossible': False}
166,51,3481,5.0,3.9602626537439383,{'was_impossible': False}
167,249,778,4.5,4.347480882046525,{'was_impossible': False}
168,482,442,4.0,3.759998269921164,{'was_impossible': False}
169,288,34,4.0,3.8084662973171985,{'was_impossible': False}
170,171,780,4.0,4.01633587095221,{'was_impossible': False}
171,503,3421,3.5,3.378411431151894,{'was_impossible': False}
172,469,1307,4.0,3.977274227582159,{'was_impossible': False}
173,414,1090,5.0,4.456628073383376,{'was_impossible': False}
174,380,6942,4.0,4.358933485799207,{'was_impossible': False}
175,233,1732,4.0,3.4974362262260947,{'was_impossible': False}
176,234,1073,4.0,4.22745205287208,{'was_impossible': False}
177,182,8360,3.0,3.6004617081562977,{'was_impossible': False}
178,380,3977,3.0,3.294455438850403,{'was_impossible': False}
179,606,1219,4.5,4.054999819861344,{'was_impossible': False}
180,42,104,4.0,3.675232738241371,{'was_impossible': False}
181,210,5952,4.0,4.143444196128101,{'was_impossible': False}
182,475,68358,4.0,4.865700724369811,{'was_impossible': False}
183,562,539,4.5,3.8942849010919645,{'was_impossible': False}
184,288,1028,4.0,3.961655975481506,{'was_impossible': False}
185,230,34162,4.5,2.9869877538314222,{'was_impossible': False}
186,199,50,4.0,4.0067310014272195,{'was_impossible': False}
187,140,595,5.0,3.783368310838143,{'was_impossible': False}
188,226,410,3.5,3.580486388889341,{'was_impossible': False}
189,28,6870,3.0,3.1746620222093527,{'was_impossible': False}
190,525,5618,4.5,4.16941284343446,{'was_impossible': False}
191,256,5618,0.5,4.343639354526769,{'was_impossible': False}
192,520,4306,4.0,4.209212864491176,{'was_impossible': False}
193,391,3033,3.0,3.0869185276264903,{'was_impossible': False}
194,373,357,3.0,3.2658798530715205,{'was_impossible': False}
195,517,2100,2.0,1.871255735607234,{'was_impossible': False}
196,414,51662,4.0,3.911204136648513,{'was_impossible': False}
197,10,1247,3.0,3.265784614788125,{'was_impossible': False}
198,453,2572,5.0,4.453172622606955,{'was_impossible': False}
199,32,1356,4.0,3.7023799278599343,{'was_impossible': False}
200,177,1247,5.0,3.7637779488673395,{'was_impossible': False}
201,351,30707,3.5,4.039526129047228,{'was_impossible': False}
202,179,292,4.0,3.9007191998513564,{'was_impossible': False}
203,181,380,2.0,3.1321631127796348,{'was_impossible': False}
204,332,750,4.5,4.39304728083622,{'was_impossible': False}
205,108,3751,3.0,4.086331519197859,{'was_impossible': False}
206,307,1961,3.0,3.5640413492504535,{'was_impossible': False}
207,514,3671,4.0,3.976569286205407,{'was_impossible': False}
208,490,80463,4.0,3.1202510797003065,{'was_impossible': False}
209,462,1682,4.0,3.1189753873066945,{'was_impossible': False}
210,144,784,1.5,2.4985293457569817,{'was_impossible': False}
211,381,1917,3.0,3.1701191096469814,{'was_impossible': False}
212,573,364,4.5,4.6736595493403446,{'was_impossible': False}
213,524,924,4.0,3.799149904160641,{'was_impossible': False}
214,313,3033,2.0,3.327578980615315,{'was_impossible': False}
215,24,32,3.5,3.818272427486141,{'was_impossible': False}
216,63,1387,3.0,3.6737054576896373,{'was_impossible': False}
217,229,165,3.0,3.7644206058843164,{'was_impossible': False}
218,372,1610,4.0,3.907794143434574,{'was_impossible': False}
219,381,780,4.0,3.631717865220434,{'was_impossible': False}
220,570,377,3.5,3.347253823540463,{'was_impossible': False}
221,288,1288,4.0,4.009511785016916,{'was_impossible': False}
222,160,2012,4.0,2.9211004335480006,{'was_impossible': False}
223,225,2791,4.0,4.121796546509277,{'was_impossible': False}
224,91,923,4.0,4.10867324410277,{'was_impossible': False}
225,339,54001,2.5,4.129612364886446,{'was_impossible': False}
226,99,380,5.0,3.916156044648166,{'was_impossible': False}
227,166,1500,5.0,3.727704147660876,{'was_impossible': False}
228,226,3793,3.5,3.744059547334019,{'was_impossible': False}
229,66,2918,4.0,4.11564477003083,{'was_impossible': False}
230,288,5989,3.5,4.030311950969606,{'was_impossible': False}
231,484,595,5.0,3.9884128045349905,{'was_impossible': False}
232,122,112852,4.0,4.8620604996102275,{'was_impossible': False}
233,280,3897,5.0,3.955211298251097,{'was_impossible': False}
234,362,2959,4.5,4.768125571024381,{'was_impossible': False}
235,18,648,3.0,3.5655154570422924,{'was_impossible': False}
236,339,1270,4.0,4.352694453402342,{'was_impossible': False}
237,357,1394,5.0,4.210900791651896,{'was_impossible': False}
238,21,5459,4.5,2.9979632174797866,{'was_impossible': False}
239,141,3578,5.0,3.876348699010009,{'was_impossible': False}
240,313,733,2.0,3.2724573829421835,{'was_impossible': False}
241,144,2329,5.0,4.097240417277887,{'was_impossible': False}
242,298,4896,3.0,2.6115938267581122,{'was_impossible': False}
243,21,2706,5.0,3.2613320548192197,{'was_impossible': False}
244,562,1258,4.0,4.286319906781092,{'was_impossible': False}
245,448,99114,3.0,3.6326491779578656,{'was_impossible': False}
246,359,3623,2.5,2.9713052960534534,{'was_impossible': False}
247,416,5952,2.5,2.9534022610440145,{'was_impossible': False}
248,199,11,4.0,2.911166795726754,{'was_impossible': False}
249,66,903,4.5,4.516744641395873,{'was_impossible': False}
250,51,2011,3.5,4.053782719466332,{'was_impossible': False}
251,177,1653,3.0,3.595928989110915,{'was_impossible': False}
252,470,225,3.0,3.4688307049451006,{'was_impossible': False}
253,6,349,5.0,3.9640830957717372,{'was_impossible': False}
254,594,653,5.0,3.985248726262031,{'was_impossible': False}
255,354,1608,3.5,3.4692541620462847,{'was_impossible': False}
256,96,380,3.0,3.659457933294928,{'was_impossible': False}
257,232,2706,3.5,3.6481685683338823,{'was_impossible': False}
258,483,6377,4.5,4.072031003976563,{'was_impossible': False}
259,42,1213,5.0,4.301074457765567,{'was_impossible': False}
260,316,4027,3.0,3.5873451683888877,{'was_impossible': False}
261,414,1089,5.0,4.562123464925855,{'was_impossible': False}
262,415,50,4.5,4.443237059312348,{'was_impossible': False}
263,179,150,4.0,4.322679100903297,{'was_impossible': False}
264,217,1291,5.0,3.6168370585301277,{'was_impossible': False}
265,453,4025,4.0,3.6430565446125516,{'was_impossible': False}
266,480,4896,3.5,3.451173984685644,{'was_impossible': False}
267,50,4226,3.0,3.461761224202427,{'was_impossible': False}
268,411,300,3.0,3.840927190946546,{'was_impossible': False}
269,321,593,4.0,4.092858032018283,{'was_impossible': False}
270,62,45499,3.0,3.86350926558344,{'was_impossible': False}
271,322,2858,4.5,3.442445028381575,{'was_impossible': False}
272,330,2054,3.0,2.912497686260056,{'was_impossible': False}
273,573,68157,5.0,4.323058850526007,{'was_impossible': False}
274,45,2858,5.0,4.670244120933253,{'was_impossible': False}
275,356,1527,5.0,4.067145516115935,{'was_impossible': False}
276,325,4963,3.0,3.711896397786289,{'was_impossible': False}
277,313,2628,2.0,2.7914002557904407,{'was_impossible': False}
278,140,4896,3.0,3.856765337180108,{'was_impossible': False}
279,122,106782,5.0,4.870048106477751,{'was_impossible': False}
280,247,608,4.0,3.77509110795694,{'was_impossible': False}
281,198,593,4.0,3.9833719274409547,{'was_impossible': False}
282,542,318,5.0,4.24515212740189,{'was_impossible': False}
283,68,648,4.0,3.3862270318388816,{'was_impossible': False}
284,480,788,2.5,2.1015694807316105,{'was_impossible': False}
285,409,1265,4.0,4.387559782572687,{'was_impossible': False}
286,10,2762,0.5,3.3541893477699305,{'was_impossible': False}
287,566,587,3.0,3.800147535352603,{'was_impossible': False}
288,224,1265,5.0,4.249906222992413,{'was_impossible': False}
289,202,1208,4.0,4.528731733465295,{'was_impossible': False}
290,599,16,3.0,3.5174925576991005,{'was_impossible': False}
291,436,539,3.0,3.641920605960164,{'was_impossible': False}
292,368,1259,4.0,3.821258182404574,{'was_impossible': False}
293,187,3578,2.0,3.5168548414965954,{'was_impossible': False}
294,202,508,4.0,3.930519188971698,{'was_impossible': False}
295,599,4993,4.0,3.880521972346025,{'was_impossible': False}
296,380,54001,5.0,4.324986246793123,{'was_impossible': False}
297,182,908,4.0,4.0549970404082,{'was_impossible': False}
298,387,1210,4.0,3.8158744150050965,{'was_impossible': False}
299,95,6333,4.0,4.248747593105749,{'was_impossible': False}
300,414,2797,4.0,4.195759066774122,{'was_impossible': False}
301,190,5956,3.0,3.7152615676367784,{'was_impossible': False}
302,510,2599,4.0,3.1134004893130776,{'was_impossible': False}
303,606,2321,4.0,3.4611493560561897,{'was_impossible': False}
304,181,349,4.0,3.1249390738780325,{'was_impossible': False}
305,607,3996,2.0,4.008597791537612,{'was_impossible': False}
306,354,2710,3.0,2.8690742806296385,{'was_impossible': False}
307,301,377,2.5,2.800361889155134,{'was_impossible': False}
308,111,4878,4.0,3.8221599423982546,{'was_impossible': False}
309,21,3489,3.5,3.4431559515045285,{'was_impossible': False}
310,600,39,3.0,2.7038170421429415,{'was_impossible': False}
311,57,3552,4.0,3.727788939197938,{'was_impossible': False}
312,117,235,3.0,3.269086062509934,{'was_impossible': False}
313,453,1485,4.0,3.723879322586983,{'was_impossible': False}
314,200,7153,4.0,4.565078292001656,{'was_impossible': False}
315,43,435,5.0,3.602123457142701,{'was_impossible': False}
316,480,2194,3.5,3.930865545469216,{'was_impossible': False}
317,458,10,4.0,4.064048227186304,{'was_impossible': False}
318,339,68157,3.5,4.429044566142923,{'was_impossible': False}
319,339,1625,4.0,3.8586801599677245,{'was_impossible': False}
320,84,593,5.0,4.287419115266186,{'was_impossible': False}
321,414,3948,3.0,3.727107615682006,{'was_impossible': False}
322,416,750,4.5,3.0701569092264163,{'was_impossible': False}
323,391,10,3.0,3.3124613076947615,{'was_impossible': False}
324,474,1282,3.0,3.8421876635177,{'was_impossible': False}
325,479,2700,5.0,3.8704977900049187,{'was_impossible': False}
326,411,527,5.0,4.481175637785097,{'was_impossible': False}
327,111,51662,4.0,3.313563206419109,{'was_impossible': False}
328,177,3977,3.0,2.8436004454954236,{'was_impossible': False}
329,239,8665,5.0,4.16621000867498,{'was_impossible': False}
330,91,4720,4.5,3.5858674802021975,{'was_impossible': False}
331,91,95,3.0,2.4422511763756733,{'was_impossible': False}
332,202,1500,5.0,3.968913857930854,{'was_impossible': False}
333,603,527,3.0,3.9909801171079105,{'was_impossible': False}
334,480,4018,1.5,3.0755115360073653,{'was_impossible': False}
335,603,3977,4.0,2.349786534163949,{'was_impossible': False}
336,76,74458,4.0,3.0453360927324726,{'was_impossible': False}
337,219,153,2.5,2.1954065837505126,{'was_impossible': False}
338,213,58559,4.5,4.30217976423847,{'was_impossible': False}
339,1,733,4.0,4.077993163376123,{'was_impossible': False}
340,596,4878,5.0,3.6429731145940885,{'was_impossible': False}
341,298,110,3.0,3.2799294068040874,{'was_impossible': False}
342,201,160,4.0,3.507576140954767,{'was_impossible': False}
343,221,590,3.5,3.8413284012179387,{'was_impossible': False}
344,10,2571,0.5,3.1730473161917017,{'was_impossible': False}
345,11,6,5.0,4.507594859759318,{'was_impossible': False}
346,232,2470,3.0,3.2701664798056425,{'was_impossible': False}
347,597,1288,5.0,4.550409864851403,{'was_impossible': False}
348,182,2174,3.5,3.737480921808792,{'was_impossible': False}
349,312,1089,4.0,4.352537461338414,{'was_impossible': False}
350,19,1210,3.0,3.693794259705284,{'was_impossible': False}
351,93,2628,5.0,4.285083694422199,{'was_impossible': False}
352,583,2706,3.0,3.6828617991951775,{'was_impossible': False}
353,448,2011,3.0,3.356948565720186,{'was_impossible': False}
354,288,1259,3.5,4.097333015322469,{'was_impossible': False}
355,452,1196,5.0,4.85964430521241,{'was_impossible': False}
356,111,673,2.5,2.636948604360203,{'was_impossible': False}
357,417,2959,5.0,4.7870820985403055,{'was_impossible': False}
358,298,8641,4.0,2.98069859896535,{'was_impossible': False}
359,458,95,5.0,3.842076962593727,{'was_impossible': False}
360,446,780,3.0,2.929262061584875,{'was_impossible': False}
361,393,293,5.0,4.160874351242761,{'was_impossible': False}
362,339,3996,3.0,4.200748938003391,{'was_impossible': False}
363,608,8360,4.5,3.5030657513370187,{'was_impossible': False}
364,178,296,4.5,4.493421247873336,{'was_impossible': False}
365,553,6,5.0,4.556760948158629,{'was_impossible': False}
366,135,4022,4.0,3.656411185615087,{'was_impossible': False}
367,256,260,4.0,4.370880227367399,{'was_impossible': False}
368,385,1265,5.0,3.837441713004101,{'was_impossible': False}
369,354,51662,3.5,3.699509836105063,{'was_impossible': False}
370,301,648,2.5,3.207677912939375,{'was_impossible': False}
371,100,1307,4.5,4.022529360547268,{'was_impossible': False}
372,357,1276,5.0,4.479211568439005,{'was_impossible': False}
373,610,6016,5.0,4.415473990472327,{'was_impossible': False}
374,414,2054,3.0,3.271717253812213,{'was_impossible': False}
375,45,1270,3.5,4.1862782315153995,{'was_impossible': False}
376,602,733,4.0,3.64901981007211,{'was_impossible': False}
377,288,161,3.0,3.310738738521416,{'was_impossible': False}
378,286,165,4.0,3.3936047333104233,{'was_impossible': False}
379,93,552,5.0,4.21396096191883,{'was_impossible': False}
380,476,500,3.0,3.8498242742949484,{'was_impossible': False}
381,453,5218,5.0,4.141979290151267,{'was_impossible': False}
382,470,590,4.0,3.8060815618443726,{'was_impossible': False}
383,476,380,3.0,3.5784811047988403,{'was_impossible': False}
384,64,784,3.0,2.84688191828397,{'was_impossible': False}
385,368,10,3.0,3.283576855255941,{'was_impossible': False}
386,68,1036,3.0,3.5342125266712823,{'was_impossible': False}
387,495,72998,5.0,3.8771141325978293,{'was_impossible': False}
388,437,223,5.0,3.946664301802066,{'was_impossible': False}
389,590,1777,2.5,3.473851586329614,{'was_impossible': False}
390,343,1198,4.5,4.188139079390669,{'was_impossible': False}
391,28,7361,2.5,3.581614412849378,{'was_impossible': False}
392,105,356,3.5,4.269422504684964,{'was_impossible': False}
393,212,4993,3.0,3.645465726490337,{'was_impossible': False}
394,428,3671,3.0,3.0823651834846864,{'was_impossible': False}
395,445,2710,3.0,2.494295695571452,{'was_impossible': False}
396,446,172,2.0,2.442859253539685,{'was_impossible': False}
397,66,480,3.0,4.023713332978433,{'was_impossible': False}
398,123,112852,4.0,4.060484748267698,{'was_impossible': False}
399,484,160,4.5,3.036717920833968,{'was_impossible': False}
400,274,1259,3.5,3.934438826990293,{'was_impossible': False}
401,330,539,2.0,3.4106417504287,{'was_impossible': False}
402,318,74458,4.5,3.9579657165894333,{'was_impossible': False}
403,359,1580,2.0,3.6036185283406055,{'was_impossible': False}
404,555,2628,5.0,3.126682824331858,{'was_impossible': False}
405,66,589,4.0,4.164505929908708,{'was_impossible': False}
406,159,6942,4.5,3.676826073270339,{'was_impossible': False}
407,144,410,3.0,3.0789395767834926,{'was_impossible': False}
408,368,1544,2.0,2.388202567491622,{'was_impossible': False}
409,247,953,2.0,3.816410483517065,{'was_impossible': False}
410,422,318,5.0,4.2784835194521875,{'was_impossible': False}
411,608,45499,4.0,3.1295048776070655,{'was_impossible': False}
412,91,296,4.5,4.690210318372295,{'was_impossible': False}
413,274,6365,3.0,3.2792312718352976,{'was_impossible': False}
414,561,3948,2.5,3.2136647700328775,{'was_impossible': False}
415,29,316,4.0,3.6552430790797317,{'was_impossible': False}
416,453,593,4.0,4.509945201683197,{'was_impossible': False}
417,469,1196,5.0,4.622820327864245,{'was_impossible': False}
418,220,364,4.5,4.290853639538745,{'was_impossible': False}
419,156,4226,4.5,4.151275484478877,{'was_impossible': False}
420,480,3949,3.5,4.13905497361174,{'was_impossible': False}
421,600,588,3.5,3.3868114868227814,{'was_impossible': False}
422,607,377,5.0,3.6944154572548897,{'was_impossible': False}
423,391,2395,4.0,3.6251044146215254,{'was_impossible': False}
424,52,51255,5.0,4.567191947342294,{'was_impossible': False}
425,339,6711,4.0,4.3277322117022345,{'was_impossible': False}
426,136,185,3.0,3.1348150778161634,{'was_impossible': False}
427,561,924,4.0,3.9136323873025343,{'was_impossible': False}
428,144,733,4.0,3.690824344145647,{'was_impossible': False}
429,260,5618,4.5,4.1593186545545615,{'was_impossible': False}
430,187,6870,3.0,3.3291492609919926,{'was_impossible': False}
431,135,551,4.0,3.8103410635287496,{'was_impossible': False}
432,326,2858,3.5,4.286703525226782,{'was_impossible': False}
433,477,4306,4.0,4.081715388294431,{'was_impossible': False}
434,426,7153,2.0,3.710908459678983,{'was_impossible': False}
435,483,19,3.5,2.8684156911918226,{'was_impossible': False}
436,434,2174,3.0,3.7927511426765173,{'was_impossible': False}
437,115,1617,4.0,4.09112997141831,{'was_impossible': False}
438,119,3081,4.0,3.819710551472164,{'was_impossible': False}
439,33,32,3.0,4.192795030386085,{'was_impossible': False}
440,470,208,3.0,3.1083153496915,{'was_impossible': False}
441,274,2918,4.5,3.4158562101355687,{'was_impossible': False}
442,305,1222,5.0,4.452843297905358,{'was_impossible': False}
443,200,1213,4.0,4.295017410960782,{'was_impossible': False}
444,129,6539,4.0,4.0844629821865865,{'was_impossible': False}
445,425,3996,3.0,3.6451034770859505,{'was_impossible': False}
446,308,589,1.0,2.8156470527521456,{'was_impossible': False}
447,477,337,4.0,4.1114995559335865,{'was_impossible': False}
448,103,4306,3.5,3.8444266634938526,{'was_impossible': False}
449,260,1148,4.5,4.3122901542492755,{'was_impossible': False}
450,159,539,3.0,3.2911042343154873,{'was_impossible': False}
451,63,2028,3.5,4.052420844985585,{'was_impossible': False}
452,354,48385,3.0,3.3324053097796207,{'was_impossible': False}
453,219,2268,4.0,3.585758972059837,{'was_impossible': False}
454,167,551,3.0,3.192403514460905,{'was_impossible': False}
455,182,480,3.5,3.2559586036216217,{'was_impossible': False}
456,28,1276,3.5,3.455357063282174,{'was_impossible': False}
457,199,36,4.0,3.528217499383915,{'was_impossible': False}
458,226,3081,2.5,3.686457165476099,{'was_impossible': False}
459,466,4896,5.0,3.9191816679315656,{'was_impossible': False}
460,27,3471,4.0,3.6763209625375284,{'was_impossible': False}
461,405,750,4.5,4.4433558412828305,{'was_impossible': False}
462,298,6333,2.5,2.8890873258813894,{'was_impossible': False}
463,489,51255,4.5,3.5540459469562102,{'was_impossible': False}
